tenderID,title,cpvs,complaints,complaints.status,questions,answer,documents,methodType,value,procuringEntity,status,region
UA-2017-02-24-001018-b,Постачання електричної енергії,93,0,0,0,0,1,negotiation.quick,331758.5,39791428,complete,637
UA-2017-02-23-000911-c,Масло вершкове,155,0,0,0,0,5,belowThreshold,29750,30212155,complete,31
UA-2017-02-21-002230-c,послуги з постачання готової їжі для хворих клініки профзахворювань,555,0,0,0,0,6,aboveThresholdUA,364200,22946309,complete,10
UA-2017-02-24-000527-c,"метеоролігічні послуги в містах Херсон, Миколаїв, місті Одеса та містах Ізмаїл і Подільськ Одеської області",713,0,0,0,0,3,belowThreshold,20300,23211596,unsuccessful,650
UA-2017-02-02-002394-b,Послуги з вивезення твердих побутових відходів,905,0,0,0,0,2,belowThreshold,3620.66,23927366,complete,500
UA-2017-02-02-000818-a,"Код за ДК 021:2015 – 24440000-0 Добрива різні (нітроамофоска N16:P16:K16, аміачна селітра)",244,0,0,0,0,5,aboveThresholdUA,750000,3362152,complete,611
UA-2017-02-06-002107-b,"пара, гаряча вода та пов'язана продукція",93,0,0,0,0,1,negotiation.quick,446642.93,24766698,complete,686
UA-2017-02-09-000921-c,"Пара, гаряча вода та пов'язана продукція",93,0,0,0,0,1,negotiation.quick,22440860.64,37611401,complete,690
UA-2017-02-10-000218-a,"свинина заморожена І категорії, без кісток",151,0,0,0,0,2,aboveThresholdUA,316000,2147902,unsuccessful,416
UA-2017-02-01-000226-a,"Виконання топографічних робіт з виконавчої зйомки  мережі водопроводу В1.4 на об'єкті: ""Будівництво мереж водопостачання вул. Ялинової ж/м Чаплі, м. Дніпропетровськ""",713,0,0,1,1,3,belowThreshold,8540,40506232,complete,490
UA-2017-02-22-002680-c, Послуги з перевезення пасажирів наземним транспортом поза розкладом,601,0,0,0,0,3,negotiation,28000,40887778,complete,490
UA-2017-02-06-000614-a,Паливні брикети (Pini-Key),34,0,0,0,0,1,belowThreshold,90000,2144619,unsuccessful,816
UA-2017-02-07-000964-c,Яйця,31,0,0,0,0,4,belowThreshold,29000,2541303,complete,500
UA-2017-02-22-002011-c,Послуги з охорони об’єктів та особистої охорони,797,1,resolved,1,1,11,belowThreshold,195000,33866581,complete,460
UA-2017-02-21-002397-c,Мед,158,0,0,0,0,4,belowThreshold,121176,25675242,complete,330
UA-2017-02-13-001301-c,Пара та гаряча вода,93,0,0,0,0,1,negotiation.quick,270301.93,2012906,complete,10
UA-2017-02-01-003041-b,Природний газ,91,0,0,0,0,2,aboveThresholdUA,447900,38541220,unsuccessful,590
UA-2017-02-02-001093-b,"Екран Харків 155/132, 24/3м",323,0,0,1,0,1,belowThreshold,72000,3767831,active,10
UA-2017-02-27-000200-a,Вугілля кам'яне,91,0,0,0,0,2,belowThreshold,167700,4544062,complete,936
UA-2017-02-24-001013-b,Азотні добрива (Селітра аміачна марки Б),244,0,0,0,0,1,belowThreshold,37500,3191259,unsuccessful,704
UA-2017-02-09-000322-b,Ліки,336,0,0,0,0,20,aboveThresholdUA,3499050,1996792,complete,790
UA-2017-02-23-000820-c,ДК 021:2015 - 33190000-8 «Медичне обладнання та вироби медичного призначення різні (лікарняні паперові вироби)»,331,1,declined,0,0,5,belowThreshold,24562,2012740,cancelled,519
UA-2017-02-08-001058-c,"Папір ЕКГ, папір для УЗД та флюрографії ",229,0,0,0,0,41,belowThreshold,5000,1984381,complete,490
UA-2017-02-10-000058-a,"Централізоване опалення, постачання гарячої води (по адресу м. Обухів, вул. Київська, 164, філіал амбулаторії загальної практики сімейної медицини №2)",93,0,0,0,0,1,negotiation.quick,31000,41012405,complete,87
UA-2017-02-01-000411-b,Яйця курячі,31,0,0,0,0,3,belowThreshold,14950,23953949,complete,803
UA-2017-02-07-000077-c,Виконання поточного ремонту приміщення служби реалізації ,452,0,0,2,2,3,belowThreshold,120361.2,35420080,complete,841
UA-2017-02-03-001570-b,15610000-7 Продукція борошномельно-круп'яної промисловості,156,0,0,0,0,4,aboveThresholdUA,541980,1993701,complete,41
UA-2017-02-07-002118-c,Офісні крісла,391,0,0,0,0,3,belowThreshold,10000,34315660,complete,490
UA-2017-02-03-000293-b,"ДК 021:2015 ""33600000-6 Фармацевтична продукція""",336,0,0,0,0,5,aboveThresholdUA,2989853,1999106,complete,36
UA-2017-02-10-001486-c,Безалкогольні напої (мінеральна вода),159,0,0,0,0,2,belowThreshold,49800,26211473,complete,140
UA-2017-02-03-001324-c,31150000-2 Баласти для розрядних ламп чи трубок,311,0,0,0,0,3,belowThreshold,5880,1993776,unsuccessful,10
UA-2017-02-07-000857-c,"Пара, гаряча вода та пов’язана продукція",93,0,0,0,0,2,negotiation.quick,907786.08,38813974,complete,623
UA-2017-02-28-000475-c,"Технічний нагляд за виконанням реконструкції стрілочних переводів на дільниці Лозова - Сиваш регіональної філії ""Придніпровська залізниця"" ПАТ ""Укрзалізниця""",712,0,0,1,1,2,belowThreshold,296000,40081237,cancelled,496
UA-2017-02-21-001461-c,"Роботи по реконструкції ПС-110/10кВ ""Сторожинець"" ІІ етап",453,0,0,3,3,4,aboveThresholdEU,10688084,130760,complete,580
UA-2017-02-07-000389-c,"Нафта і дистиляти ДК 021:2015 ""09130000-9"" (Бензин марки А-92, А-95, Дизельне паливо, Нафтовий газ скраплений (пропан - бутан)) для потреб ДП ""Полтавастандартметрологія"" та Кременчуцької філії ДП ""Полтавастандартметрологія""",91,0,0,0,0,8,aboveThresholdUA,1300000,4725987,unsuccessful,360
UA-2017-02-24-001316-c,Кава та чай,158,0,0,0,0,8,aboveThresholdUA,271236,20001303,complete,10
UA-2017-02-03-000301-a,Туберкулін,336,0,0,0,0,19,aboveThresholdUA,165000,2774125,unsuccessful,166
UA-2017-02-13-001389-c,Пропан,91,0,0,0,0,9,belowThreshold,21000,32233355,complete,841
UA-2017-02-08-000258-c,Природний газ,91,0,0,0,0,1,negotiation,636874.78,14280931,complete,490
UA-2017-02-14-000168-b,Закупівля м'ясних продуктів,151,0,0,0,0,1,belowThreshold,19800,36736998,unsuccessful,826
UA-2017-02-09-000317-a,послуги з ремонтування і  технічного обслуговування автомобілів,501,0,0,0,0,4,aboveThresholdUA,2500000,1125755,complete,875
UA-2017-02-16-000813-a,Фуфайка (з коротким рукавом) з трикотажного бавовняного кулірного полотна (ТУ У 14.1-000340225-081:2015)),183,0,0,4,4,12,aboveThresholdUA.defense,1960000,23311530,complete,96
UA-2017-02-15-001458-c,послуги з водовідведення,904,0,0,0,0,3,negotiation.quick,173170.07,23494298,complete,21
UA-2017-02-03-001277-b, Послуги з ремонту і технічного обслуговування медичного  та хірургічного обладнання,504,0,0,0,0,4,aboveThresholdUA,20000,1999106,unsuccessful,36
UA-2017-02-03-000716-b,Паливо,91,0,0,0,0,3,aboveThresholdUA,22858900,5396638,cancelled,730
UA-2017-02-16-000453-b,Органічне добриво Біотера,244,0,0,0,0,3,belowThreshold,14250,33338361,complete,490
UA-2017-02-10-000534-a,"15810000-9: Хлібопродукти, свіжовипечені хлібобулочні та кондитерські вироби",158,0,0,0,0,5,aboveThresholdUA,1290052.9,38495321,complete,610
UA-2017-02-09-000857-c,"«Нафта і дистиляти»  (бензин А- 92, дизельне паливо)",91,0,0,0,0,2,aboveThresholdUA,223000,3189647,unsuccessful,646
UA-2017-02-27-000588-a,Природний газ ,91,0,0,0,0,2,aboveThresholdUA,1445108.23,1990192,unsuccessful,845
UA-2017-02-09-002535-c,Бензин А-92 (по талонах),91,0,0,0,0,3,belowThreshold,22315.5,26000411,unsuccessful,852
UA-2017-02-23-000996-c,"Послуги з обслуговування програмного забезпечення ""Парус Бюджет"", версія 7 (Мережева)",722,0,0,0,0,7,belowThreshold,14592,32071423,cancelled,10
UA-2017-02-20-001442-c,"ДК 021:2015: «33120000-7 Системи реєстрації медичної інформації  та  дослідне  обладнання» (ЛОТ №1 Індикатор ІКПС 132/60 внутрішній №1000, Індикатор ІКПС 132/60 наружний№1000, Індикатор ІКПС 120/45 внутрішній №1000, Індикатор ІКПС 180/60 №1000, Індікаторна стрічка для автоклава; ЛОТ №2 ЕКГ папір 80х30, ЕКГ папір 50х30,ЕКГ папір 50х50).",331,0,0,0,0,20,belowThreshold,10389.5,1989088,complete,521
UA-2017-02-23-000122-a,ДК 021-2015 код 15110000-2  М’ясо (Лот №1 – м'ясо куряче; Лот №2 - м'ясо яловичини),151,0,0,0,0,8,aboveThresholdUA,278515,2144631,complete,814
UA-2017-02-06-001012-b,електрична енергія,93,0,0,0,0,2,negotiation.quick,583987.2,3189201,complete,373
UA-2017-02-06-000833-b,Труби сталеві б/в,441,0,0,0,0,5,aboveThresholdUA,1200000,39389830,complete,517
UA-2017-02-06-001411-b,Нафта та дистиляти,91,0,0,0,0,6,aboveThresholdUA,964160,993277,unsuccessful,751
UA-2017-02-06-001049-b,електрична енергія,93,0,0,0,0,1,negotiation.quick,725728,2004054,complete,753
UA-2017-02-09-000630-b,Хліб пшеничний та житній,156,0,0,0,0,1,belowThreshold,49571.8,20085915,unsuccessful,234
UA-2017-02-27-001127-a,"Олія, оцет, соус томатний",158,0,0,0,0,5,belowThreshold,10000,3188470,complete,127
UA-2017-02-06-000418-c,"Сигнальний жилет, плащ захисний",351,0,0,0,0,7,belowThreshold,125000,30950099,complete,500
UA-2017-02-21-000149-a,"Свинина обрізна охолоджена, свинина обрізна заморожена, філе куряче охолоджене",151,0,0,0,0,3,aboveThresholdUA,318635,23827908,complete,323
UA-2017-02-16-000006-c,Індикаторні смужки,331,0,0,0,0,4,belowThreshold,143000,23970286,complete,790
UA-2017-02-28-000564-c,"Технічний нагляд за виконанням реконструкції стрілочних переводів на дільниці Верхівцеве-Долинська регіональної філії ""Придніпровська залізниця"" ПАТ ""Укрзалізниця""",712,0,0,1,1,2,belowThreshold,90000,40081237,cancelled,496
UA-2017-02-13-001488-c,Лікарські засоби різні,336,0,0,0,0,1,negotiation,300000,1996272,complete,807
UA-2017-02-13-001154-a,Програмне забезпечення: - 1С:Пiдприємство 8.Комплексний облік для бюджетних установ України»,484,0,0,0,0,2,belowThreshold,16000,25980382,complete,41
UA-2017-02-20-001507-c,Піна монтажна і силіконовий герметик,448,0,0,0,0,9,belowThreshold,3500,2006107,complete,140
UA-2017-02-03-000594-c,Природний газ,91,0,0,0,0,1,negotiation,900000,1116503,complete,580
UA-2017-02-28-001588-a,Будівельні матеріали ,441,0,0,0,0,2,belowThreshold,12490,8564044,unsuccessful,560
UA-2017-02-21-002053-c,Фармацевтична продукція (наркотичні засоби).,336,0,0,0,0,4,aboveThresholdUA,1436490,13697965,unsuccessful,31
UA-2017-02-22-001243-c,ДК 021:2015-33690000-3 Лікарські засоби різні,336,0,0,0,0,5,aboveThresholdUA,172857,5498694,complete,690
UA-2017-02-01-001083-b,продукти харчування,158,0,0,0,0,4,belowThreshold,34865,2541728,complete,532
UA-2017-02-22-001889-c,Борошно пшеничне І гат 3000 кг,156,0,0,0,0,1,belowThreshold,18000,3189788,complete,197
UA-2017-02-20-000323-c,"«Аксесуари до робочого одягу» код  за ДК 021:2015- 18140000-2 (Лот № 1 - рукавиці комбіновані, Лот № 2 - рукавиці комбіновані)",181,0,0,0,0,3,belowThreshold,122500,3360905,complete,36
UA-2017-02-09-001155-c,Природний газ,91,0,0,0,0,1,negotiation,274291,22192810,complete,770
UA-2017-02-15-002678-c,Бензин А-92 та дизпаливо,91,0,0,0,0,8,belowThreshold,20916,2224459,complete,490
UA-2017-02-21-000869-c,Канцелярське приладдя,301,0,0,1,1,4,belowThreshold,20000,26614455,complete,650
UA-2017-02-27-000814-a,дрова,34,0,0,0,0,4,aboveThresholdUA,840000,26378233,complete,414
UA-2017-02-22-000618-a,Централізоване опалення,93,0,0,0,0,1,negotiation.quick,18865.24,2362629,complete,610
UA-2017-02-13-000748-b,Рентгенівська трубка типу THA Straton O  або аналог до комп’ютерного томографа  Somatom Sensation Open  виробництва компанії Siemens,331,0,0,0,0,4,aboveThresholdEU,5000000,1996792,unsuccessful,790
UA-2017-02-22-001848-c,Молочні продукти різні (кефір 1%),155,0,0,0,0,2,belowThreshold,7200,2007070,complete,540
UA-2017-02-08-001295-c,Засоби особистої гігієни ДК 021:2015 – 33700000-7,337,0,0,0,0,7,aboveThresholdUA,294000,37899778,cancelled,490
UA-2017-02-22-001864-c,Фруктові та овочеві соки,153,0,0,0,0,7,belowThreshold,3312,2541533,complete,519
UA-2017-02-13-001579-c,ДК 021:2015: 34120000-4 Мототранспортні засоби для перевезення 10 і більше осіб) (Автобус для перевезення персоналу (типу ПАЗ 4234-04 або еквівалент)),341,0,0,0,0,5,aboveThresholdUA,1160300,5416745,unsuccessful,40
UA-2017-02-14-001025-a,Послуги з проектування автомобільних доріг (роботи з розробки проектно-кошторисної документації по об’єкту: «Реконструкція                 вул. Кирилівської з реконструкцією трамвайних колій у Подільському районі м. Києва»),713,0,0,1,1,4,aboveThresholdUA,13500000,3359026,complete,10
UA-2017-02-14-001693-c,Послуги,851,0,0,0,0,1,negotiation,248851.2,2013248,cancelled,203
UA-2017-02-22-000058-b,бензин,91,0,0,0,0,1,belowThreshold,40000,37105493,unsuccessful,423
UA-2017-02-23-000151-b,Шафи металеві для АТ «Укрексімбанк»,444,0,0,0,0,4,belowThreshold,26300,32112,complete,31
UA-2017-02-01-002698-b,"Риба, рибне філе та інше м'ясо риби морожені",152,0,0,0,0,2,belowThreshold,19050,1991470,complete,100
